Timestamp,Status,Response Time,Client IP,Method,Endpoint
2025/02/21 - 09:27:31,200,24.84086686s,172.16.34.165,POST,/api/chat
2025/02/21 - 09:28:20,404,242.81µs,172.16.34.165,POST,/api/show
2025/02/21 - 09:28:20,200,11.733183ms,172.16.34.165,POST,/api/show
2025/02/21 - 09:28:20,200,11.943002ms,172.16.34.165,POST,/api/show
2025/02/21 - 09:28:20,200,13.188561ms,172.16.34.165,POST,/api/show
2025/02/21 - 09:28:23,404,825.429µs,172.16.34.165,POST,/api/embed
2025/02/21 - 09:28:23,404,625.209µs,172.16.34.165,POST,/api/embed
2025/02/21 - 09:28:23,404,289.359µs,172.16.34.165,POST,/api/embed
2025/02/21 - 09:28:23,404,665.539µs,172.16.34.165,POST,/api/embed
2025/02/21 - 09:28:23,404,660.329µs,172.16.34.165,POST,/api/embed
2025/02/21 - 09:28:34,200,212.698675ms,172.16.34.165,POST,/api/chat
2025/02/21 - 09:29:05,404,310.079µs,172.16.34.165,POST,/api/embed
2025/02/21 - 09:29:22,200,17.463726845s,172.16.34.165,POST,/api/chat
2025/02/21 - 09:29:23,200,364.722241ms,172.16.34.165,POST,/api/chat
2025/02/21 - 09:29:34,200,696.056881ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:29:35,404,1.110199ms,172.16.34.165,POST,/api/embed
2025/02/21 - 09:29:35,404,674.319µs,172.16.34.165,POST,/api/embed
2025/02/21 - 09:29:35,404,703.048µs,172.16.34.165,POST,/api/embed
2025/02/21 - 09:29:35,404,601.079µs,172.16.34.165,POST,/api/embed
2025/02/21 - 09:29:35,404,509.79µs,172.16.34.165,POST,/api/embed
2025/02/21 - 09:29:35,200,808.496805ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:29:37,200,2.090138641s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:29:37,200,94.86909ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:29:41,200,574.260162ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:29:43,200,1.515988069s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:30:06,404,259.48µs,172.16.34.165,POST,/api/embed
2025/02/21 - 09:30:28,200,21.721774611s,172.16.34.165,POST,/api/chat
2025/02/21 - 09:30:28,200,440.093709ms,172.16.34.165,POST,/api/chat
2025/02/21 - 09:30:43,200,395.965645ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:30:44,200,559.457913ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:30:45,200,420.345099ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:30:45,200,96.601408ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:30:54,200,809.017134ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:30:54,200,132.331924ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:30:56,200,515.878477ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:30:57,200,1.307729097s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:30:58,200,450.811313ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:30:58,200,255.210363ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:30:59,200,987.69615ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:31:03,200,3.932826626s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:31:03,200,99.649203ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:31:13,404,386.62µs,172.16.34.165,POST,/api/embed
2025/02/21 - 09:31:24,200,10.168460959s,172.16.34.165,POST,/api/chat
2025/02/21 - 09:31:28,404,302.97µs,172.16.34.165,POST,/api/embed
2025/02/21 - 09:31:38,200,10.335806402s,172.16.34.165,POST,/api/chat
2025/02/21 - 09:32:26,200,486.52µs,10.61.247.93,GET,/api/tags
2025/02/21 - 09:32:46,200,11.694953ms,172.16.34.165,POST,/api/show
2025/02/21 - 09:32:46,200,11.825422ms,172.16.34.165,POST,/api/show
2025/02/21 - 09:32:46,200,17.774353ms,172.16.34.165,POST,/api/show
2025/02/21 - 09:33:37,200,5.910225433s,172.16.34.165,POST,/api/chat
2025/02/21 - 09:34:16,200,40.68441965s,172.16.34.165,POST,/api/generate
2025/02/21 - 09:35:01,200,583.715077ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:35:02,200,1.300543668s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:38:32,200,13.01747ms,172.16.25.119,POST,/api/show
2025/02/21 - 09:39:38,200,352.65µs,192.168.0.1,GET,/api/tags
2025/02/21 - 09:40:09,200,1.21094473s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:41:19,404,256.4µs,172.16.25.105,POST,/api/show
2025/02/21 - 09:41:19,404,242.179µs,172.16.25.105,POST,/api/show
2025/02/21 - 09:41:19,404,796.579µs,172.16.25.105,POST,/api/show
2025/02/21 - 09:41:19,200,11.627683ms,172.16.25.105,POST,/api/show
2025/02/21 - 09:41:34,200,1.381601917s,172.16.25.105,POST,/api/embed
2025/02/21 - 09:41:34,200,367.430437ms,172.16.25.105,POST,/api/embed
2025/02/21 - 09:41:34,200,361.178546ms,172.16.25.105,POST,/api/embed
2025/02/21 - 09:41:35,200,338.51508ms,172.16.25.105,POST,/api/embed
2025/02/21 - 09:41:35,200,342.633853ms,172.16.25.105,POST,/api/embed
2025/02/21 - 09:41:35,200,331.17588ms,172.16.25.105,POST,/api/embed
2025/02/21 - 09:41:36,200,323.926152ms,172.16.25.105,POST,/api/embed
2025/02/21 - 09:41:36,200,364.321111ms,172.16.25.105,POST,/api/embed
2025/02/21 - 09:41:36,200,354.940486ms,172.16.25.105,POST,/api/embed
2025/02/21 - 09:41:37,200,348.241776ms,172.16.25.105,POST,/api/embed
2025/02/21 - 09:41:37,200,354.253987ms,172.16.25.105,POST,/api/embed
2025/02/21 - 09:41:38,200,363.760292ms,172.16.25.105,POST,/api/embed
2025/02/21 - 09:41:38,200,256.766131ms,172.16.25.105,POST,/api/embed
2025/02/21 - 09:41:39,200,12.005632ms,172.16.25.119,POST,/api/show
2025/02/21 - 09:42:04,200,386.624988ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:42:05,200,1.225098879s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:42:06,200,839.713869ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:42:08,200,1.425074973s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:42:08,200,127.724822ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:42:09,200,972.163023ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:42:11,200,1.508971489s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:42:11,200,98.997203ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:42:13,200,948.418498ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:42:16,200,2.804921804s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:42:18,200,741.802424ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:42:21,200,2.937813238s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:42:48,200,180.270744ms,172.16.34.165,POST,/api/generate
2025/02/21 - 09:42:49,200,537.802575ms,172.16.34.165,POST,/api/generate
2025/02/21 - 09:42:50,200,395.632415ms,172.16.34.165,POST,/api/generate
2025/02/21 - 09:42:51,200,50.712295ms,172.16.34.165,POST,/api/generate
2025/02/21 - 09:43:08,200,1.38651878s,172.16.34.165,POST,/api/generate
2025/02/21 - 09:43:08,200,55.575598ms,172.16.34.165,POST,/api/generate
2025/02/21 - 09:43:38,200,918.060553ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:43:38,200,98.640474ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:43:39,200,677.682398ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:43:40,200,764.09552ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:43:41,200,1.34588739s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:43:41,200,110.215657ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:43:42,200,120.804851ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:43:44,200,1.254589495s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:43:46,200,2.538160968s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:45:07,200,1m0s,172.16.25.77,POST,/api/chat
2025/02/21 - 09:46:17,200,569.739068ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:46:18,200,564.797895ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:46:19,200,874.433697ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:46:19,200,269.661382ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:46:20,200,374.098927ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:46:21,200,830.297113ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:46:21,200,107.811771ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:46:22,200,531.520424ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:46:25,200,2.823523696s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:46:26,200,745.760978ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:46:29,200,3.105828429s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:46:31,200,2.039358705s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:46:36,200,4.543170084s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:46:39,200,1.342397026s,172.16.34.165,POST,/api/generate
2025/02/21 - 09:46:41,200,2.277782763s,172.16.34.165,POST,/api/generate
2025/02/21 - 09:46:42,200,754.371505ms,172.16.34.165,POST,/api/generate
2025/02/21 - 09:46:43,200,728.588733ms,172.16.34.165,POST,/api/generate
2025/02/21 - 09:46:43,200,636.779809ms,172.16.34.165,POST,/api/generate
2025/02/21 - 09:46:44,200,236.94609ms,172.16.34.165,POST,/api/generate
2025/02/21 - 09:46:44,200,374.310346ms,172.16.34.165,POST,/api/generate
2025/02/21 - 09:48:13,200,2.026575115s,172.16.34.165,POST,/api/generate
2025/02/21 - 09:48:13,200,14.469819ms,172.16.34.165,POST,/api/generate
2025/02/21 - 09:48:14,200,1.025470434s,172.16.34.165,POST,/api/generate
2025/02/21 - 09:48:15,200,639.266935ms,172.16.34.165,POST,/api/generate
2025/02/21 - 09:48:15,200,52.462832ms,172.16.34.165,POST,/api/generate
2025/02/21 - 09:48:35,200,355.389µs,192.168.0.1,GET,/api/tags
2025/02/21 - 09:48:40,200,14.068129ms,10.61.97.94,POST,/api/show
2025/02/21 - 09:48:40,200,13.62438ms,10.61.97.94,POST,/api/show
2025/02/21 - 09:48:40,200,14.692568ms,10.61.97.94,POST,/api/show
2025/02/21 - 09:48:40,200,14.717509ms,10.61.97.94,POST,/api/show
2025/02/21 - 09:48:40,200,19.067712ms,10.61.97.94,POST,/api/show
2025/02/21 - 09:48:40,200,19.067562ms,10.61.97.94,POST,/api/show
2025/02/21 - 09:49:32,200,1.769931613s,10.61.97.94,POST,/api/chat
2025/02/21 - 09:49:32,200,1.84635213s,10.61.97.94,POST,/api/chat
2025/02/21 - 09:49:50,200,257.405819ms,10.61.97.94,POST,/api/chat
2025/02/21 - 09:49:50,200,256.750781ms,10.61.97.94,POST,/api/chat
2025/02/21 - 09:49:59,200,235.644401ms,10.61.97.94,POST,/api/chat
2025/02/21 - 09:50:52,200,38.288437672s,10.61.97.94,POST,/api/chat
2025/02/21 - 09:50:53,200,571.148826ms,10.61.97.94,POST,/api/chat
2025/02/21 - 09:51:38,200,874.301327ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:51:45,200,6.292727048s,172.16.21.196,POST,/api/generate
2025/02/21 - 09:51:45,200,363.728982ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:51:45,200,591.825905ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:51:57,200,11.382602234s,172.16.21.196,POST,/api/generate
2025/02/21 - 09:52:35,200,398.92723ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:52:40,200,4.752207965s,172.16.21.196,POST,/api/generate
2025/02/21 - 09:52:40,200,662.294891ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:52:41,200,646.553464ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:52:51,200,9.900387285s,172.16.21.196,POST,/api/generate
2025/02/21 - 09:52:55,200,3.509222753s,172.16.21.196,POST,/api/generate
2025/02/21 - 09:53:19,200,1.012297004s,172.16.21.196,POST,/api/generate
2025/02/21 - 09:53:21,200,1.309207475s,172.16.21.196,POST,/api/generate
2025/02/21 - 09:53:22,200,404.234752ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:53:28,200,6.611702916s,172.16.21.196,POST,/api/generate
2025/02/21 - 09:54:11,200,363.595443ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:54:13,200,1.809688284s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:54:14,200,700.520185ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:54:15,200,978.618863ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:54:15,200,339.887968ms,172.16.21.175,POST,/api/generate
2025/02/21 - 09:54:22,200,6.752321328s,172.16.21.175,POST,/api/generate
2025/02/21 - 09:55:15,200,471.189974ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:55:40,200,25.066540416s,172.16.21.196,POST,/api/generate
2025/02/21 - 09:55:49,200,881.170337ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:56:06,200,16.91938944s,172.16.21.196,POST,/api/generate
2025/02/21 - 09:56:06,200,364.825391ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:56:08,200,1.764299642s,172.16.21.196,POST,/api/generate
2025/02/21 - 09:58:15,200,551.648255ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:58:19,200,3.421741652s,172.16.21.196,POST,/api/generate
2025/02/21 - 09:58:19,200,260.136185ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:58:23,200,413.285969ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:58:23,200,323.544141ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:58:24,200,697.551379ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:58:24,200,429.466986ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:58:25,200,538.896904ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:58:25,200,62.030928ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:58:38,200,12.717705791s,172.16.21.196,POST,/api/generate
2025/02/21 - 09:58:40,200,419.91505ms,172.16.21.196,POST,/api/generate
2025/02/21 - 09:59:01,200,21.192508633s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:01:36,200,597.219347ms,10.61.97.94,POST,/api/chat
2025/02/21 - 10:01:41,200,479.989µs,192.168.0.1,GET,/api/tags
2025/02/21 - 10:01:41,200,23.589µs,192.168.0.1,GET,/api/version
2025/02/21 - 10:01:54,200,11.43306094s,10.61.97.94,POST,/api/chat
2025/02/21 - 10:02:11,200,25.729095257s,192.168.0.1,POST,/api/chat
2025/02/21 - 10:02:15,200,21.064073904s,10.61.97.94,POST,/api/chat
2025/02/21 - 10:02:32,200,11.622173ms,172.16.25.119,POST,/api/show
2025/02/21 - 10:02:37,200,41.757946904s,192.168.0.1,POST,/api/chat
2025/02/21 - 10:02:43,200,33.835105505s,10.61.97.94,POST,/api/chat
2025/02/21 - 10:03:26,200,51.540236963s,10.61.97.94,POST,/api/generate
2025/02/21 - 10:04:20,200,1m7s,192.168.0.1,POST,/api/chat
2025/02/21 - 10:04:34,200,44.800005287s,10.61.97.94,POST,/api/generate
2025/02/21 - 10:05:12,200,1m3s,10.61.97.94,POST,/api/generate
2025/02/21 - 10:05:44,200,431.989µs,192.168.0.1,GET,/api/tags
2025/02/21 - 10:05:44,200,21.37µs,192.168.0.1,GET,/api/version
2025/02/21 - 10:05:54,200,2m53s,10.61.97.94,POST,/api/generate
2025/02/21 - 10:06:14,200,3m13s,10.61.97.94,POST,/api/generate
2025/02/21 - 10:07:02,200,1m46s,192.168.0.1,POST,/api/chat
2025/02/21 - 10:07:07,200,1m5s,192.168.0.1,POST,/api/chat
2025/02/21 - 10:09:44,499,1.672636998s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:09:53,200,10.203293007s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:11:06,200,579.551044ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:11:07,200,585.476104ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:11:08,200,1.103807128s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:11:15,200,7.032887084s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:11:17,200,1.832649271s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:11:20,200,3.090650532s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:11:39,200,13.636881252s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:14:27,200,9.39043361s,172.16.34.165,POST,/api/chat
2025/02/21 - 10:15:21,200,582.665949ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:15:21,200,27.977489ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:15:42,200,21.115560437s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:15:54,200,10.926272499s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:15:55,200,994.30888ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:15:59,200,1.467175781s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:15:59,200,270.056851ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:16:17,200,30.72684586s,172.16.34.165,POST,/api/chat
2025/02/21 - 10:16:23,200,24.429393549s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:16:37,200,711.987328ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:16:38,200,716.710691ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:16:39,200,129.155169ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:16:40,200,278.276709ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:16:42,200,1.436885826s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:17:05,200,23.565424486s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:17:08,200,27.01932172s,172.16.34.165,POST,/api/chat
2025/02/21 - 10:17:47,200,10.392419658s,172.16.34.165,POST,/api/chat
2025/02/21 - 10:18:38,200,17.674629444s,172.16.34.165,POST,/api/chat
2025/02/21 - 10:18:48,200,11.399604ms,172.16.25.119,POST,/api/show
2025/02/21 - 10:20:00,200,11.552181554s,172.16.34.165,POST,/api/chat
2025/02/21 - 10:20:18,200,20.41µs,192.168.0.1,GET,/api/version
2025/02/21 - 10:21:16,200,406.849µs,192.168.0.1,GET,/api/tags
2025/02/21 - 10:21:19,200,834.760956ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:21:20,200,903.650464ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:21:22,200,2.614553755s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:21:23,200,869.055365ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:21:28,200,762.926602ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:21:29,200,912.630781ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:21:39,200,1.507890481s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:22:15,200,374.18µs,192.168.0.1,GET,/api/tags
2025/02/21 - 10:22:15,200,14.68µs,192.168.0.1,GET,/api/version
2025/02/21 - 10:22:15,200,19.926959204s,172.16.34.165,POST,/api/chat
2025/02/21 - 10:23:09,200,19.032338986s,172.16.34.165,POST,/api/chat
2025/02/21 - 10:24:05,200,856.344624ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:24:06,200,1.010076487s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:24:06,200,93.385192ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:24:06,200,108.73163ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:24:07,200,106.522022ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:24:16,200,8.791387075s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:24:18,200,1.410891704s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:24:19,200,982.899567ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:24:22,200,3.073786156s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:24:22,200,111.265896ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:24:23,200,95.371419ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:24:36,200,396.59µs,192.168.0.1,GET,/api/tags
2025/02/21 - 10:26:00,200,532.419µs,192.168.0.1,GET,/api/tags
2025/02/21 - 10:26:49,200,511.029µs,192.168.0.1,GET,/api/tags
2025/02/21 - 10:26:57,200,12.178352ms,172.16.25.121,POST,/api/show
2025/02/21 - 10:26:57,200,17.747603ms,172.16.25.121,POST,/api/show
2025/02/21 - 10:27:01,200,3.717543635s,172.16.25.121,POST,/api/generate
2025/02/21 - 10:27:26,200,1.347541998s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:27:27,200,29.757933902s,172.16.25.121,POST,/api/generate
2025/02/21 - 10:27:37,200,1.830296544s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:27:37,200,453.37461ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:27:37,200,424.117713ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:27:38,200,110.422286ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:27:43,200,363.562642ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:27:44,200,594.935931ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:27:44,200,340.233627ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:27:45,200,1.006889422s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:27:47,200,1.370603014s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:27:51,200,4.286932293s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:27:53,200,2.206686439s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:28:04,200,10.503750714s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:28:06,200,2.693434288s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:28:13,200,6.268108685s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:28:13,200,702.181563ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:28:14,200,684.666058ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:28:16,200,1.556537319s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:28:16,200,95.717349ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:28:19,200,16.88µs,192.168.0.1,GET,/api/version
2025/02/21 - 10:28:24,200,382.19µs,192.168.0.1,GET,/api/tags
2025/02/21 - 10:28:31,200,391.64µs,192.168.0.1,GET,/api/tags
2025/02/21 - 10:28:31,200,21.25µs,192.168.0.1,GET,/api/version
2025/02/21 - 10:28:40,200,396.389µs,192.168.0.1,GET,/api/tags
2025/02/21 - 10:28:40,200,14.99µs,192.168.0.1,GET,/api/version
2025/02/21 - 10:29:59,200,771.980899ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:02,200,2.591411479s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:02,200,467.723089ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:06,200,3.831683156s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:08,200,1.247608226s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:09,200,1.003216567s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:09,200,634.437022ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:10,200,963.458486ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:11,200,757.185071ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:14,200,3.255567567s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:16,200,1.609138631s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:18,200,2.439019825s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:27,200,8.692393591s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:30,200,3.23387437s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:39,200,8.63891577s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:39,200,405.92307ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:54,200,14.993733906s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:58,200,3.417333389s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:58,200,33.493681ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:30:59,200,856.885773ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:31:00,200,829.047925ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:31:11,200,11.373955027s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:31:12,200,707.004275ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:31:13,200,225.916466ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:31:18,200,5.278623108s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:31:20,200,1.714369206s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:31:23,200,3.612991629s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:31:24,200,425.054432ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:31:45,200,21.169810476s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:32:35,200,534.5323ms,172.16.21.196,POST,/api/generate
2025/02/21 - 10:32:43,200,11.477243ms,172.16.25.119,POST,/api/show
2025/02/21 - 10:32:53,200,18.395679758s,172.16.21.196,POST,/api/generate
2025/02/21 - 10:34:16,200,1.389469346s,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:19,200,2.677329553s,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:25,200,6.142243051s,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:35,200,10.422750523s,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:36,200,597.062477ms,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:37,200,663.600809ms,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:38,200,619.578084ms,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:40,200,515.398458ms,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:42,200,508.166968ms,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:43,200,257.979358ms,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:44,200,81.508379ms,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:51,200,255.949422ms,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:52,200,254.808014ms,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:54,200,258.171368ms,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:55,200,256.76492ms,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:56,200,255.081363ms,172.16.34.127,POST,/api/generate
2025/02/21 - 10:34:58,200,258.932947ms,172.16.34.127,POST,/api/generate
2025/02/21 - 10:35:05,200,1.17707656s,172.16.34.127,POST,/api/generate
2025/02/21 - 10:35:06,200,1.200728285s,172.16.34.127,POST,/api/generate
2025/02/21 - 10:35:06,200,535.426379ms,172.16.21.175,POST,/api/generate
2025/02/21 - 10:35:08,200,2.375923468s,172.16.34.127,POST,/api/generate
2025/02/21 - 10:35:10,200,1.159328486s,172.16.34.127,POST,/api/generate
2025/02/21 - 10:35:10,200,4.096840994s,172.16.21.175,POST,/api/generate
2025/02/21 - 10:35:11,200,1.259877808s,172.16.34.127,POST,/api/generate
2025/02/21 - 10:35:11,200,794.746686ms,172.16.21.175,POST,/api/generate
